"user_id","position_id","company_raw","company_linkedin_url","company_cleaned","region","country","state","metro_area","startdate","enddate","jobtitle_raw","mapped_role","job_category","seniority","salary","rn","rcid","company_name","ultimate_parent_rcid","ultimate_parent_company_name"
524788390,-1272229107988600098,"Credit Union of New Jersey","linkedin.com/company/credit-union-of-new-jersey","credit union of new jersey","Northern America","United States","New Jersey","philadelphia metropolitan area","2017-10-01","2019-07-01","Universal Banker","universal banker","Finance",1,33960.56315442,3,154939,"Credit Union of New Jersey",154939,"Credit Union of New Jersey"
524788390,8722302683299052436,"Barnone Group Firm","linkedin.com/company/barnone-group-firm","barnone group firm","Northern America","United States","Georgia","atlanta metropolitan area","2019-09-01",,"Executive Administrative Assistant","receptionist","Sales",1,55639.903062082,4,23629930,"Barnone Group Firm",23629930,"Barnone Group Firm"
66375127,-4650274994193626595,"Frakes Engineering, Inc.","linkedin.com/company/frakes-engineering-inc","frakes engineering inc","Northern America","United States","Indiana","indianapolis metropolitan area","1991-09-01","2003-10-01","Automation Engineer","automation engineer","Engineer",2,80325.690399546,1,172429,"Frakes Engineering, Inc.",172429,"Frakes Engineering, Inc."
66375127,667357641477758192,"PACIV, Inc","linkedin.com/company/paciv","paciv inc","Northern America","United States","Indiana","indianapolis metropolitan area","2003-10-01","2012-09-01","Senior Automation & Validation Engineer","automation engineer","Engineer",2,79056.493845848,2,1433939,"PACIV, Inc.",1433939,"PACIV, Inc."
66375127,650460592838513497,"Cornerstone Controls","linkedin.com/company/cornerstone-controls","cornerstone controls","Northern America","United States","Indiana","indianapolis metropolitan area","2012-10-01",,"Project Engineer","project engineer","Engineer",2,94866.184685151,3,748973,"Cornerstone Controls, Inc.",748973,"Cornerstone Controls, Inc."
362252681,5135556916061237719,"FlyLogix","linkedin.com/company/flylogix-limited","flylogix","Northern Europe","United Kingdom","England","portsmouth metropolitan area","2018-11-01","2023-02-01","Chief test pilot","aircraft maintenance technician","Engineer",5,148997.227259231,1,496206,"Flylogix Ltd.",496206,"Flylogix Ltd."
362252681,-6243610015949086007,"Callen-Lenz Associates Ltd","linkedin.com/company/callen-lenz","callen lenz associates ltd","Northern Europe","United Kingdom","England","bristol metropolitan area","2023-01-01",,"UAV Pilot and engineer","aircraft mechanic","Engineer",6,89305.227379172,2,1311501,"Callen-Lenz Associates Ltd.",1311501,"Callen-Lenz Associates Ltd."
362997814,-8533954519647504714,"United States Air Force","linkedin.com/company/united-states-air-force","united states air force","Northern America","United States","South Carolina","columbia metropolitan area","2005-07-01",,"Computer Support Specialist","computer technician","Engineer",1,73789.702687571,1,207607,"US Air Force",1006288,"Government of the United States of America"
363297536,-957871354954036210,"Cintas","linkedin.com/company/cintas","cintas","Northern America","United States","Pennsylvania","pennsylvania nonmetropolitan area","2008-02-01","2016-02-01","Sales Service Representative","sales service representative","Sales",1,41731.495225738,1,1141065,"Cintas Corp.",1141065,"Cintas Corp."
363297536,-1475063921568051033,"AT&T","linkedin.com/company/att","at t","Northern America","United States","Pennsylvania","pennsylvania nonmetropolitan area","2016-02-01",,"Wireless Specialist","retail sales consultant","Sales",1,49523.219808303,2,97840,"AT&T, Inc.",97840,"AT&T, Inc."
410243958,8006862000542943670,"DIRECTV","linkedin.com/company/directv","directv","Northern America","United States","Montana","montana nonmetropolitan area","2009-02-01","2012-03-01","Training Specialist II","training","Admin",2,47203.518575633,1,534312,"DIRECTV LLC",94247630,"DIRECTV Entertainment Holdings LLC"
410243958,760027410523001790,"AT&T","linkedin.com/company/att","at t","Northern America","United States","Montana","montana nonmetropolitan area","2012-03-01","2020-04-01","Senior Training Manager - Design","instructional designer","Marketing",5,91477.69426813,2,97840,"AT&T, Inc.",97840,"AT&T, Inc."
410243958,5775041187991990561,"AT&T","linkedin.com/company/att","at t","Northern America","United States","Montana","montana nonmetropolitan area","2020-04-01","2022-02-01","Sr. Media Production Manager","instructional designer","Marketing",5,71622.884121852,3,97840,"AT&T, Inc.",97840,"AT&T, Inc."
410243958,7643873026056303710,"Tealium","linkedin.com/company/tealium","tealium","Northern America","United States","Montana","montana nonmetropolitan area","2022-02-01",,"Revenue Enablement Program Manager","instructional designer","Marketing",5,119653.786949647,4,706923,"Tealium, Inc.",706923,"Tealium, Inc."
410333482,4405644445690796154,"Universität Ulm","linkedin.com/company/ulm-university","universität ulm","Western Europe","Luxembourg","Luxembourg","luxembourg metropolitan area","2008-03-01","2011-03-01","Member of Staff, Hochschulsport Uni Ulm","web application developer","Engineer",5,45678.653336222,1,340228,"Universität Ulm (340228)",340228,"Universität Ulm (340228)"
410333482,5695504513119660453,"Universität Ulm","linkedin.com/company/ulm-university","universität ulm","Western Europe","Luxembourg","Luxembourg","luxembourg metropolitan area","2010-04-01","2010-08-01","Teaching Assistant, Institute of Media Informatics, Course ""Digital Media""","computer engineer","Engineer",1,28526.251224778,2,340228,"Universität Ulm (340228)",340228,"Universität Ulm (340228)"
410333482,5820231252210860208,"Universität Ulm","linkedin.com/company/ulm-university","universität ulm","Western Europe","Luxembourg","Luxembourg","luxembourg metropolitan area","2010-10-01","2011-03-01","Teaching Assistant, Institute of Media Informatics, Course ""User Interface Software""","developer","Engineer",1,28996.375834177,3,340228,"Universität Ulm (340228)",340228,"Universität Ulm (340228)"
410333482,4385158897821769638,"Daimler AG","linkedin.com/company/mercedes-benz_ag","daimler ag","Western Europe","Luxembourg","Luxembourg","luxembourg metropolitan area","2011-06-01","2011-12-01","Diploma Thesis","research development engineer","Scientist",1,61829.630943145,4,119622,"Mercedes-Benz Group AG",119622,"Mercedes-Benz Group AG"
410333482,-4567561877646543027,"NIDAG GmbH","linkedin.com/company/nidag-gmbh","nidag gmbh","Western Europe","Luxembourg","Luxembourg","luxembourg metropolitan area","2012-03-01","2014-02-01","Systems Engineer","systems engineer","Engineer",2,55631.960880706,5,177363,"New Identity AG",1489427,"PIA Performance Interactive Alliance GmbH"
410333482,7003582326239005665,"UDG United Digital Group","linkedin.com/company/udg-united-digital-group","udg united digital group","Western Europe","Germany","Rheinland-Pfalz","frankfurt am main metropolitan area","2014-02-01","2017-02-01","Systems Engineer","systems engineer","Engineer",2,55026.539991699,6,7001,"UDG United Digital Group GmbH",1489427,"PIA Performance Interactive Alliance GmbH"
410333482,-3667415054818442038,"Agfa HealthCare","linkedin.com/company/agfa-healthcare","agfa healthcare","Western Europe","Germany","Rheinland-Pfalz","germany nonmetropolitan area","2017-03-01","2020-03-01","Web Application Developer","web application developer","Engineer",2,63037.804962522,7,1273441,"Agfa HealthCare NV",489690,"Agfa-Gevaert NV"
410333482,-5005821010120614323,"DekaBank Deutsche Girozentrale","linkedin.com/company/dekabank","dekabank deutsche girozentrale","Western Europe","Luxembourg","Luxembourg","luxembourg metropolitan area","2020-04-01",,"Anwendungsentwickler","application developer","Engineer",1,73079.142265606,8,113069,"DekaBank Deutsche Girozentrale",1344336,"Deutscher Sparkassen-und Giroverband eV"
2005328566,-5441674926842516041,"HSBC","linkedin.com/company/hsbc","hsbc","Pacific Islands","Australia","Victoria","australia nonmetropolitan area","2009-01-01","2010-05-01","Customer Services Executive","credit control","Finance",1,85995.757163306,1,564952,"HSBC Holdings Plc",564952,"HSBC Holdings Plc"
2005328566,4060724121826878143,"National Savings Bank","linkedin.com/company/national-savings-bank","national savings bank","Southern Asia","Sri Lanka","Western","colombo metropolitan area","2010-05-01",,"Manager","credit","Finance",4,25785.267909325,2,1147239,"National Savings Bank",1231637,"Government of Sri Lanka"
2005439508,-2614951651921771883,"North Dakota State University","linkedin.com/company/north-dakota-state-university","north dakota state university","Northern America","United States","California","anaheim metropolitan area","2011-01-01","2016-06-01","Assistant professor","teaching","Admin",4,80190.564429617,1,241009,"North Dakota State University",241009,"North Dakota State University"
2005439508,1118261173282428848,"North Dakota State University","linkedin.com/company/north-dakota-state-university","north dakota state university","Northern America","United States","California","anaheim metropolitan area","2016-07-01","2018-01-01","Associate Professor","professor","Admin",5,101021.205744276,2,241009,"North Dakota State University",241009,"North Dakota State University"
2005439508,-124262027364035596,"Johnson & Johnson","linkedin.com/company/johnson-&-johnson","johnson johnson","Northern America","United States","California","anaheim metropolitan area","2018-02-01","2019-12-01","Senior Biostatistician","research","Scientist",2,96569.302643908,3,1033568,"Johnson & Johnson",1033568,"Johnson & Johnson"
2005439508,-4074655938928274860,"Johnson & Johnson","linkedin.com/company/johnson-&-johnson","johnson johnson","Northern America","United States","California","anaheim metropolitan area","2020-01-01","2020-04-01","Lead Clinical Biostatistician","research","Scientist",4,111685.329492341,4,1033568,"Johnson & Johnson",1033568,"Johnson & Johnson"
2005439508,728687201949610247,"Johnson & Johnson","linkedin.com/company/johnson-&-johnson","johnson johnson","Northern America","United States","California","anaheim metropolitan area","2020-04-01","2021-07-01","Principal Biostatistician","research","Scientist",5,124073.31679736,5,1033568,"Johnson & Johnson",1033568,"Johnson & Johnson"
2005439508,3636908498761425415,"Johnson & Johnson","linkedin.com/company/johnson-&-johnson","johnson johnson","Northern America","United States","California","anaheim metropolitan area","2021-07-01","2022-03-01","Associate Director","research","Scientist",6,148739.823315206,6,1033568,"Johnson & Johnson",1033568,"Johnson & Johnson"
2005439508,8484252597577863121,"Tempus Labs, Inc.","linkedin.com/company/tempuslabs","tempus labs inc","Northern America","United States","California","anaheim metropolitan area","2022-03-01",,"Director of Biostatistics","research","Scientist",5,167901.305119398,7,345879,"Tempus Labs, Inc.",345879,"Tempus Labs, Inc."
591617037,7155228685873053119,"Pfizer Pharmaceuticals","linkedin.com/company/pfizer","pfizer pharmaceuticals","Northern America","United States","New Jersey","new jersey nonmetropolitan area","2000-01-01","2003-01-01","College Intern (Temporary)","human resources administrator","Admin",1,45135.41756139,1,1109560,"Pfizer Inc.",1109560,"Pfizer Inc."
591617037,7853214010040522027,"Pfizer Pharmaceuticals","linkedin.com/company/pfizer","pfizer pharmaceuticals","Northern America","United States","New Jersey","new jersey nonmetropolitan area","2005-01-01","2006-01-01","Global Remote Access Administrator (IT Department, Temporary)","recruitment coordinator","Admin",2,56161.509764317,2,1109560,"Pfizer Inc.",1109560,"Pfizer Inc."
591617037,-1129047432095288727,"Tiffany & Co.","linkedin.com/company/tiffany-and-co","tiffany co","Northern America","United States","New Jersey","new jersey nonmetropolitan area","2006-01-01","2007-01-01","Seasonal Customer Service Representative","customer service representative","Sales",1,24140.845138447,3,1100055,"Tiffany & Co.",22144738,"LVMH Moët Hennessy Louis Vuitton SE"
591617037,5225787806500425045,"Kelly Services","linkedin.com/company/kellyservices","kelly services","Northern America","United States","New Jersey","new jersey nonmetropolitan area","2007-03-01","2011-10-01","Senior Staffing Supervisor","staffing","Admin",2,39882.77187561,4,1268157,"Kelly Services, Inc.",1268157,"Kelly Services, Inc."
591617037,6063380254270006954,"KellyOCG","linkedin.com/company/kellyocg","kellyocg","Northern America","United States","New Jersey","new york city metropolitan area","2012-09-01","2012-12-01","Vendor Management Coordinator","talent acquisition coordinator","Admin",1,50606.466257445,5,377037,"Kelly Outsourcing & Consulting Group",1268157,"Kelly Services, Inc."
591617037,-6375030290766518227,"KellyOCG","linkedin.com/company/kellyocg","kellyocg","Northern America","United States","New Jersey","new york city metropolitan area","2013-01-01",,"Vendor Management Specialist","staffing","Admin",2,65431.076410021,6,377037,"Kelly Outsourcing & Consulting Group",1268157,"Kelly Services, Inc."
212616767,4181376819083452019,"AT&T Wireless","linkedin.com/company/att","at t wireless","Northern America","United States","California","long beach metropolitan area","2002-04-01","2004-07-01","New Account Services Rep","account coordinator","Marketing",2,30874.243450804,1,97840,"AT&T, Inc.",97840,"AT&T, Inc."
212616767,-2876464352219012412,"Quiksilver","linkedin.com/company/quiksilver","quiksilver","Northern America","United States","California","long beach metropolitan area","2005-06-01","2008-06-01","Sales Operations Coordinator","sales analyst","Operations",1,38077.161927884,2,3409330,"Quiksilver, Inc.",3409330,"Quiksilver, Inc."
212616767,5946812554560405999,"Quiksilver","linkedin.com/company/quiksilver","quiksilver","Northern America","United States","California","long beach metropolitan area","2008-06-01","2012-11-01","Sales Operations Planning Manager","supply chain planning","Operations",3,73186.378602467,3,3409330,"Quiksilver, Inc.",3409330,"Quiksilver, Inc."
212616767,-1062873310810619330,"Quiksilver","linkedin.com/company/quiksilver","quiksilver","Northern America","United States","California","long beach metropolitan area","2012-11-01","2014-03-01","Demand Planner","demand planning","Operations",2,58152.112173995,4,3409330,"Quiksilver, Inc.",3409330,"Quiksilver, Inc."
212616767,-97635193178272540,"Exemplis LLC","linkedin.com/company/exemplis-llc","exemplis llc","Northern America","United States","California","long beach metropolitan area","2014-03-01","2017-05-01","Demand Planner","demand planning","Operations",2,55541.489635667,5,1048232,"Exemplis LLC",1048232,"Exemplis LLC"
212616767,4082051360963482488,"Boardriders","linkedin.com/company/boardridersinc","boardriders","Northern America","United States","California","anaheim metropolitan area","2017-05-01",,"Senior Merchandise Planner","merchandise planner","Sales",5,100106.367346447,6,240049,"Boardriders, Inc.",233881,"Authentic Brands Group LLC"
658930333,1962828976613439474,"HonorHealth","linkedin.com/company/honorhealth","honorhealth","Northern America","United States","Arizona","phoenix metropolitan area","2021-05-01","2022-01-01","Patient Care Technician","cna","Scientist",1,32701.571779991,1,53097,"Scottsdale Healthcare Corp.",53097,"Scottsdale Healthcare Corp."
658930333,6121593695993447585,"HonorHealth","linkedin.com/company/honorhealth","honorhealth","Northern America","United States","Arizona","phoenix metropolitan area","2022-01-01","2023-02-01","Cardiac PCU Registered Nurse","nurse","Scientist",3,80974.398238289,2,53097,"Scottsdale Healthcare Corp.",53097,"Scottsdale Healthcare Corp."
658930333,828350656191191567,"Mayo Clinic","linkedin.com/company/mayo-clinic","mayo clinic","Northern America","United States","Arizona","phoenix metropolitan area","2023-03-01",,"Registered Nurse","nurse","Scientist",2,78371.990996042,3,499743,"Mayo Clinic",499743,"Mayo Clinic"
659070586,-2220474391126954570,"Verizon Wireless","linkedin.com/company/verizon","verizon wireless","Northern America","United States","California","san jose metropolitan area (california)","2017-01-01","2021-07-01","Solutions Manager","solutions","Sales",4,142093.750978839,1,20921455,"Verizon Communications, Inc.",20921455,"Verizon Communications, Inc."
659070586,-5920101250897062292,"ComputerCare","linkedin.com/company/computercare","computercare","Northern America","United States","California","san jose metropolitan area (california)","2021-07-01","2022-09-01","Business Development Consultant","business development consultant","Sales",4,91857.602881336,2,363219,"ComputerCare LLC",363219,"ComputerCare LLC"
659070586,2503129346868300095,"ComputerCare","linkedin.com/company/computercare","computercare","Northern America","United States","Texas","austin metropolitan area","2022-09-01","2023-03-01","Customer Success Manager","customer success","Sales",4,94615.916207529,3,363219,"ComputerCare LLC",363219,"ComputerCare LLC"
659070586,-1059533357289241599,"ComputerCare","linkedin.com/company/computercare","computercare","Northern America","United States","Texas","austin metropolitan area","2023-02-01","2023-08-01","Account Executive","brand ambassador","Sales",3,105843.434142055,4,363219,"ComputerCare LLC",363219,"ComputerCare LLC"
659070586,6908933116210401469,"ComputerCare","linkedin.com/company/computercare","computercare","Northern America","United States","Texas","austin metropolitan area","2023-08-01",,"Business Development Manager","representative","Sales",4,96150.70918587,5,363219,"ComputerCare LLC",363219,"ComputerCare LLC"
1061245477,4430074855980289325,"Sinergi Foundation","linkedin.com/company/sinergifoundation","sinergi foundation","South-Eastern Asia","Indonesia","West Java","bandung metropolitan area","2018-09-01","2022-12-01","IT & GA","computer technician","Engineer",3,13022.991996989,1,6208312,"Sinergi Foundation (6208312)",6208312,"Sinergi Foundation (6208312)"
1061245477,4557471265299757227,"Sinergi Foundation","linkedin.com/company/sinergifoundation","sinergi foundation","South-Eastern Asia","Indonesia","West Java","bandung metropolitan area","2023-01-01",,"Koordinator GA","event","Marketing",2,6802.829269146,2,6208312,"Sinergi Foundation (6208312)",6208312,"Sinergi Foundation (6208312)"
554516311,5720309652208871060,"IBM","linkedin.com/company/ibm","ibm","Central America and the Caribbean","Mexico","Jalisco","guadalajara metropolitan area","2002-09-01","2004-03-01","Software Test Engineer","software test engineer","Engineer",3,12218.270807431,1,22142390,"International Business Machines Corp.",22142390,"International Business Machines Corp."
554516311,2770931875819642435,"Softtek","linkedin.com/company/softtek","softtek","Central America and the Caribbean","Mexico","Nuevo Leon","monterrey metropolitan area","2004-04-01","2009-08-01","QA Lead","software test engineer","Engineer",4,15228.920175864,2,1371447,"Valores Corporativos Softtek SA de CV",1371447,"Valores Corporativos Softtek SA de CV"
554516311,-5032791441354806502,"Tiempo Development","linkedin.com/company/tiempo-development","tiempo development","Central America and the Caribbean","Mexico","Sonora","hermosillo metropolitan area","2009-09-01","2010-07-01","QA Lead","software test engineer","Engineer",3,13659.136439823,3,1042801,"Tiempo Development LLC",1224939,"3Pillar Global, Inc."
554516311,-626119407458168163,"Dell","linkedin.com/company/delltechnologies","dell","Northern America","United States","Texas","austin metropolitan area","2011-12-01","2012-12-01","Software Development Advisor","software development","Engineer",4,90699.351891655,4,22142190,"Dell, Inc.",21023141,"Dell Technologies, Inc."
554516311,3720387590680609710,"Alcatel-Lucent","linkedin.com/company/nokia","alcatel lucent","Northern America","United States","Texas","austin metropolitan area","2012-12-01","2015-12-01","QA Consultant - CALA","unemployed","Sales",4,80460.939276623,5,23453910,"Nokia Oyj",23453910,"Nokia Oyj"
554516311,8528588967027697019,"Nokia","linkedin.com/company/nokia","nokia","Northern America","United States","Texas","austin metropolitan area","2016-01-01","2017-10-01","QA Lead Consultant - CALA (Caribbean and Latin America Region)","software engineer analyst","Engineer",5,98295.335227315,6,23453910,"Nokia Oyj",23453910,"Nokia Oyj"
554516311,6922732541727318596,"LTS","linkedin.com/company/lts.com","lts","Northern America","United States","Texas","austin metropolitan area","2018-03-01","2019-12-01","Test Manager","test","Engineer",3,108608.92476976,7,1303258,"LongView International Technology Solutions, Inc.",1303258,"LongView International Technology Solutions, Inc."
554516311,1967345383691854507,"Brooksource","linkedin.com/company/brooksource","brooksource","Northern America","United States","Texas","austin metropolitan area","2020-02-01","2020-07-01","Integration Test Lead","software test","Engineer",4,94528.209925787,8,2481197,"Brooksource",2481197,"Brooksource"
554516311,-1656513739198349582,"LCRA","linkedin.com/company/lcra","lcra","Northern America","United States","Texas","austin metropolitan area","2021-03-01",,"IT QA/QC Analyst, Sr.","software quality assurance engineer","Engineer",2,97576.107116361,9,1156625,"Lower Colorado River Authority (Texas)",1156625,"Lower Colorado River Authority (Texas)"
555211783,3823319063699933557,"Gina","linkedin.com/company/gina","gina","Northern America","United States","California","san francisco metropolitan area","2010-01-01",,"Gina L","technical officer","Engineer",2,122148.822583029,1,24552573,"Gina (TX1050DP)",24552573,"Gina (TX1050DP)"
550402639,-3649333928956181224,"Ryzer","linkedin.com/company/ryzernation","ryzer","Northern America","United States","Iowa","des moines metropolitan area","2022-03-01",,"DevOps Team Lead","software developer","Engineer",3,113506.369536371,1,1355113,"Ryzer LLC",1355113,"Ryzer LLC"
984558923,-2250666123840213579,"Astera","linkedin.com/company/groupeastera","astera","Western Europe","France","Normandy","le havre metropolitan area","1999-04-01","2004-12-01","Responsable Contrôle de Gestion","control","Finance",5,40686.051688297,1,1096487,"Astera SA",1096487,"Astera SA"
984558923,-4961281651657309467,"Astera","linkedin.com/company/groupeastera","astera","Western Europe","France","Normandy","le havre metropolitan area","2005-01-01","2022-04-01","Direction contrôle de gestion","financial controller","Finance",1,39404.277003622,2,1096487,"Astera SA",1096487,"Astera SA"
985539436,-7253092612435713576,"Norauto","linkedin.com/company/norauto","norauto","Western Europe","France","Auvergne-Rhone-Alpes","lyon metropolitan area","2009-06-01","2009-08-01","Ouvrier","assembly worker","Engineer",1,9942.128996463,1,749178,"Norauto France SAS",29428,"Mobivia SA"
985539436,4518585608805396973,"PSA Peugeot Citroën","linkedin.com/company/groupepsa","psa peugeot citroën","Western Europe","France","Ile-de-France","paris metropolitan area","2010-09-01","2013-08-01","Alternant ingénieur informatique","electronics","Engineer",1,24490.855587302,2,724307,"Peugeot SA",409966,"Stellantis NV"
985539436,1503019046351446064,"SOLUTEC","linkedin.com/company/solutec","solutec","Western Europe","France","Auvergne-Rhone-Alpes","lyon metropolitan area","2014-04-01","2016-10-01","Ingénieur exploitation","operations engineer","Engineer",2,41136.427232532,3,292126,"Solutec SAS",292126,"Solutec SAS"
985539436,4474760943536253871,"SOLUTEC","linkedin.com/company/solutec","solutec","Western Europe","France","Auvergne-Rhone-Alpes","lyon metropolitan area","2016-11-01","2018-02-01","Intégrateur système","electronic technician","Engineer",2,40653.545395079,4,292126,"Solutec SAS",292126,"Solutec SAS"
985539436,-3287456583821594710,"ITS Group S.A.","linkedin.com/company/its-group-s-a-","its group s a","Western Europe","France","Auvergne-Rhone-Alpes","lyon metropolitan area","2018-02-01","2020-02-01","Intégrateur d’application","product support engineer","Engineer",2,62229.199383026,5,891729,"ITS Group SAS",22260535,"ITS Participations SAS"
985539436,4037929874797825731,"ITS Group S.A.","linkedin.com/company/its-group-s-a-","its group s a","Western Europe","France","Auvergne-Rhone-Alpes","lyon metropolitan area","2020-02-01",,"OPS","production support","Engineer",2,44171.430247295,6,891729,"ITS Group SAS",22260535,"ITS Participations SAS"
985986156,5029703492712026191,"Leroy Merlin","linkedin.com/company/leroy-merlin","leroy merlin","Western Europe","France","Hauts-de-France","paris metropolitan area","2021-07-01","2022-03-01","Employé service clients","costumer service","Sales",1,22260.821306042,1,22155844,"Leroy Merlin SA",8022706,"Adeo Group Srl"
985986156,9062085310982945515,"Leroy Merlin","linkedin.com/company/leroy-merlin","leroy merlin","Western Europe","France","Hauts-de-France","paris metropolitan area","2022-03-01","2022-08-01","Employé service clients","customer service","Sales",1,28351.75627812,2,22155844,"Leroy Merlin SA",8022706,"Adeo Group Srl"
985986156,2047244884677770762,"Leroy Merlin","linkedin.com/company/leroy-merlin","leroy merlin","Western Europe","France","Hauts-de-France","paris metropolitan area","2022-08-01",,"Conseillère ventes","retail salesperson","Sales",1,24092.308869271,3,22155844,"Leroy Merlin SA",8022706,"Adeo Group Srl"
32399580,-758760323043746426,"Verizon","linkedin.com/company/verizon","verizon","Northern America","United States","New Jersey","new york city metropolitan area","1997-04-01","2010-08-01","Centralized Operations Support","operations support","Admin",2,50319.762506297,1,20921455,"Verizon Communications, Inc.",20921455,"Verizon Communications, Inc."
234298409,-6887216647047923597,"Jurong Consultants (India) Pvt.Ltd","linkedin.com/company/jurong-consultants-india-pvt.ltd","jurong consultants india pvt ltd","Southern Asia","India","Telangana","hyderabad metropolitan area","2005-05-01","2007-01-01","Asst Manager","site engineer","Engineer",1,3954.198592359,1,22562884,"Surbana Jurong Infrastructure Pte Ltd.",22562884,"Surbana Jurong Infrastructure Pte Ltd."
234298409,501032550664962247,"CBRE","linkedin.com/company/cbre","cbre","Southern Asia","India","Telangana","hyderabad metropolitan area","2006-05-01","2007-06-01","Asst manager","gm","Operations",1,7309.790072388,2,218,"CBRE Group, Inc.",218,"CBRE Group, Inc."
234298409,1297876669110191194,"DivyaSree Developers","linkedin.com/company/divyasreedevelopers","divyasree developers","Southern Asia","India","Telangana","hyderabad metropolitan area","2007-06-01","2018-05-01","AGM Services","agm","Operations",4,10372.082801659,3,3161207,"Divyashree Developers Pvt Ltd.",3161207,"Divyashree Developers Pvt Ltd."
234298409,-3400768025618814996,"Aurobindo Realty & Infrastructure Private Limited","linkedin.com/company/auro-realty-pvt-ltd","aurobindo realty infrastructure private limited","Southern Asia","India","Telangana","hyderabad metropolitan area","2018-05-01",,"AGM MEP","project engineer","Engineer",5,10426.735044861,4,681565,"Aurobindo Realty & Infrastructure Pvt Ltd.",681565,"Aurobindo Realty & Infrastructure Pvt Ltd."
234908482,-1066482188717376494,"Cognizant","linkedin.com/company/cognizant","cognizant","Northern America","United States","Illinois","chicago metropolitan area","2006-12-01","2016-05-01","Base24-eps Senior Product Specialist - Functional | Senior Associate","software engineer analyst","Engineer",4,106845.527348958,1,1492897,"Cognizant Technology Solutions Corp.",1492897,"Cognizant Technology Solutions Corp."
234908482,1880588664959024857,"Tata Consultancy Services","linkedin.com/company/tata-consultancy-services","tata consultancy services","Northern America","United States","Illinois","chicago metropolitan area","2016-06-01","2019-02-01","Payment Consultant","technical business analyst","Engineer",5,72158.239840377,2,480497,"Tata Consultancy Services Ltd.",22151449,"Tata Sons Pvt Ltd."
234908482,3762454158123061382,"Cognizant","linkedin.com/company/cognizant","cognizant","Southern Asia","India","West Bengal","kolkata metropolitan area","2019-03-01",,"Senior Manager | Lead Payments Consultant | Payments SME","technical business analyst","Engineer",4,16780.781137102,3,1492897,"Cognizant Technology Solutions Corp.",1492897,"Cognizant Technology Solutions Corp."
2043355762,4554004422385273377,"Intermarket Securities Limited","linkedin.com/company/intermarket-securities","intermarket securities limited","Southern Asia","Pakistan","Sindh","karachi metropolitan area","2023-06-01","2023-07-01","Finance Intern","accounting","Finance",1,7007.95334579,1,607809,"Intermarket Securities Ltd.",607809,"Intermarket Securities Ltd."
2043375583,8143373367917349862,"High School of Economics & Finance","linkedin.com/company/high-school-of-economics-finance","high school of economics finance","Northern America","United States","New York","new york city metropolitan area","2021-09-01",,"Student","student","Admin",1,45453.561493771,1,4011106,"High School Of Economics And Finance",4011106,"High School Of Economics And Finance"
102521792,773198306930997684,"TAMID Group","linkedin.com/company/tamidgroup","tamid group","Northern America","United States","New York","new york city metropolitan area","2018-10-01","2021-11-01","Consulting Project Manager","project","Operations",3,104926.403505345,1,1000851,"TAMID Group at Virginia",1000851,"TAMID Group at Virginia"
102521792,-6217924511730074554,"FLATIRON REAL ESTATE ADVISORS LLC","linkedin.com/company/flatiron-real-estate-advisors-llc","flatiron real estate advisors llc","Northern America","United States","New York","new york city metropolitan area","2019-06-01","2019-08-01","Management Associate","financial consultant","Finance",2,77584.119498782,2,93307960,"Flatiron Real Estate Advisors",93307960,"Flatiron Real Estate Advisors"
102521792,-4752603177817885202,"Gold Ventures Investment","linkedin.com/company/gold-ventures-investment","gold ventures investment","Western Europe","Austria","Vienna","vienna metropolitan area","2020-08-01","2021-01-01","Corporate Research and Marketing - TAMID Consultant","strategist","Sales",2,38867.291579375,3,3802567,"Gold Ventures Investment",3802567,"Gold Ventures Investment"
102521792,-6010912921819195476,"Capalino","linkedin.com/company/capalino-company","capalino","Northern America","United States","New York","new york city metropolitan area","2021-06-01","2021-09-01","Business Strategy Intern","strategy consultant","Sales",2,88770.018163415,4,312632,"Capalino & Co., Inc.",312632,"Capalino & Co., Inc."
102521792,-8717535475351005953,"KPMG US","linkedin.com/company/kpmg-us","kpmg us","Northern America","United States","New York","new york city metropolitan area","2023-01-01",,"Strategy Associate","strategy","Sales",3,115523.699292035,5,690100,"KPMG LLP",1305610,"KPMG International Cooperative"
102704670,-3929225260919199197,"Page Personnel - Germany","linkedin.com/company/pagepersonnel","page personnel germany","Western Europe","Germany","North Rhine-Westphalia","dusseldorf metropolitan area","2012-02-01","2013-08-01","Recruitment & Office Manager","recruitment","Admin",2,44737.21161199,1,1251912,"Page Personnel (UK) Ltd.",971288,"PageGroup Plc"
102704670,-502213164422496081,"Goodman Masson","linkedin.com/company/goodman-masson","goodman masson","Western Europe","Germany","North Rhine-Westphalia","dusseldorf metropolitan area","2013-09-01","2017-04-01","Senior Research Consultant","hr consultant","Admin",2,87763.601164895,2,238224,"Goodman Masson Ltd.",238224,"Goodman Masson Ltd."
102704670,-6396056872703648847,"ZF Group","linkedin.com/company/zf-group","zf group","Western Europe","Germany","North Rhine-Westphalia","dusseldorf metropolitan area","2017-05-01",,"Talent Specialist - Global Talent Acquisition EMEA","recruitment consultant","Admin",2,59583.291558913,3,189209,"ZF Friedrichshafen AG",20980533,"Zeppelin-Stiftung"
